"txnId","contractId","date","amount","currency","txnType","merchantId","ApplicationID"
"T4790","K512","2024-01-23","244157.0","JPY","Drawdown","M56","APP010"
"T4791","K238","2024-05-16","69312.33","SGD","Repayment","M148","APP010"
"T4792","K741","2024-04-11","31796.5","SGD","Payment","M8","APP004"
"T4793","K533","2023-05-19","347446.18","GBP","Interest","M145","APP003"
"T4794","K387","2024-07-13","330684.04","GBP","Interest","M145","APP003"
"T4795","K18","2023-05-23","473526.05","GBP","Repayment","M16","APP010"
"T4796","K578","2023-12-11","187887.85","EUR","Payment","M103","APP004"
"T4797","K107","2023-12-22","386856.21","USD","Interest","M165","APP003"
"T4798","K962","2024-12-12","231651.39","USD","Drawdown","M174","APP010"
"T4799","K111","2023-05-15","20297.76","GBP","Repayment","M65","APP010"
"T4800","K317","2024-04-20","17549.14","SGD","Interest","M42","APP003"
"T4801","K935","2023-03-30","191813.88","USD","Repayment","M176","APP010"
"T4802","K244","2024-08-09","343442.59","GBP","Payment","M190","APP004"
"T4803","K611","2023-05-03","289417.72","SGD","Repayment","M29","APP010"
"T4804","K3","2024-10-22","169250.33","USD","Interest","M22","APP003"
"T4805","K164","2023-05-15","459902.49","USD","Payment","M144","APP004"
"T4806","K129","2024-11-17","73513.49","GBP","Interest","M114","APP003"
"T4807","K767","2023-08-06","91733.71","USD","Drawdown","M74","APP010"
"T4808","K636","2024-03-10","162751.09","JPY","Interest","M43","APP003"
"T4809","K913","2024-03-01","466832.64","USD","Interest","M50","APP003"
"T4810","K155","2023-05-04","346791.8","JPY","Payment","M21","APP004"
"T4811","K172","2023-11-24","488044.06","JPY","Payment","M75","APP004"
"T4812","K265","2023-11-20","352140.53","EUR","Drawdown","M36","APP010"
"T4813","K759","2024-11-15","136105.11","SGD","Payment","M146","APP004"
"T4814","K427","2024-09-27","346612.59","USD","Interest","M68","APP003"
"T4815","K451","2023-05-01","347692.47","EUR","Drawdown","M46","APP010"
"T4816","K371","2023-12-25","109541.94","JPY","Interest","M178","APP003"
"T4817","K257","2023-12-31","247914.2","JPY","Drawdown","M4","APP010"
"T4818","K453","2023-01-03","405421.29","JPY","Drawdown","M107","APP010"
"T4819","K326","2024-01-07","234583.26","USD","Interest","M23","APP003"
"T4820","K146","2024-12-03","307796.02","JPY","Interest","M40","APP003"
"T4821","K559","2023-08-26","78376.54","JPY","Payment","M154","APP004"
"T4822","K140","2024-02-03","398527.81","GBP","Interest","M176","APP003"
"T4823","K737","2023-02-25","354014.44","SGD","Drawdown","M31","APP010"
"T4824","K449","2023-01-21","1653.59","GBP","Interest","M20","APP003"
"T4825","K661","2024-02-05","470811.55","USD","Drawdown","M100","APP010"
"T4826","K747","2024-07-11","199509.28","JPY","Payment","M52","APP004"
"T4827","K77","2024-06-19","419825.66","SGD","Interest","M79","APP003"
"T4828","K484","2024-11-06","289037.02","EUR","Payment","M37","APP004"
"T4829","K478","2024-03-28","262324.66","USD","Repayment","M195","APP010"
"T4830","K781","2023-07-23","67634.54","EUR","Repayment","M96","APP010"
"T4831","K689","2024-06-16","135758.42","SGD","Payment","M22","APP004"
"T4832","K591","2024-04-14","43714.35","JPY","Drawdown","M143","APP010"
"T4833","K21","2024-02-10","220556.05","USD","Interest","M1","APP003"
"T4834","K709","2024-02-04","389942.79","SGD","Interest","M27","APP003"
"T4835","K376","2023-05-13","20665.38","SGD","Payment","M186","APP004"
"T4836","K972","2023-02-12","236176.51","EUR","Payment","M73","APP004"
"T4837","K232","2023-06-24","212899.76","JPY","Drawdown","M188","APP010"
"T4838","K454","2024-04-08","190274.24","GBP","Drawdown","M106","APP010"
"T4839","K86","2024-06-04","27800.58","USD","Payment","M9","APP004"
"T4840","K949","2024-10-05","285754.31","USD","Payment","M174","APP004"
"T4841","K481","2023-02-09","407805.78","SGD","Drawdown","M8","APP010"
"T4842","K744","2023-05-18","6898.5","USD","Repayment","M90","APP010"
"T4843","K682","2023-08-13","283107.68","GBP","Repayment","M181","APP010"
"T4844","K700","2024-04-24","88636.97","USD","Payment","M173","APP004"
"T4845","K177","2024-04-26","450708.87","SGD","Drawdown","M160","APP010"
"T4846","K810","2024-04-13","237212.14","SGD","Drawdown","M164","APP010"
"T4847","K236","2024-11-05","299973.9","EUR","Interest","M192","APP003"
"T4848","K317","2023-07-17","415876.86","GBP","Drawdown","M39","APP010"
"T4849","K393","2024-05-30","339422.46","JPY","Drawdown","M172","APP010"
"T4850","K665","2023-05-09","29022.01","USD","Interest","M73","APP003"
"T4851","K116","2023-09-29","389501.59","GBP","Interest","M75","APP003"
"T4852","K41","2024-09-08","393665.42","EUR","Payment","M49","APP004"
"T4853","K245","2023-12-23","468778.53","JPY","Repayment","M114","APP010"
"T4854","K809","2023-11-26","398314.46","SGD","Interest","M98","APP003"
"T4855","K547","2023-03-31","372027.62","SGD","Payment","M136","APP004"
"T4856","K328","2023-09-24","248705.85","USD","Interest","M78","APP003"
"T4857","K614","2024-05-25","24166.81","EUR","Drawdown","M158","APP010"
"T4858","K741","2023-10-31","258589.37","USD","Drawdown","M70","APP010"
"T4859","K603","2024-04-20","18395.19","USD","Repayment","M87","APP010"
"T4860","K516","2023-11-08","86286.8","USD","Drawdown","M114","APP010"
"T4861","K262","2023-07-26","166019.81","JPY","Interest","M54","APP003"
"T4862","K188","2023-07-20","187568.8","GBP","Drawdown","M38","APP010"
"T4863","K998","2023-12-09","368582.11","USD","Payment","M30","APP004"
"T4864","K93","2024-06-21","481436.17","JPY","Drawdown","M178","APP010"
"T4865","K883","2023-02-25","481117.77","EUR","Interest","M174","APP003"
"T4866","K435","2024-11-27","256327.62","JPY","Drawdown","M153","APP010"
"T4867","K228","2024-09-27","83806.47","GBP","Drawdown","M148","APP010"
"T4868","K422","2023-04-02","250539.97","GBP","Payment","M169","APP004"
"T4869","K465","2024-07-15","347528.89","EUR","Payment","M195","APP004"
"T4870","K41","2024-11-18","78942.13","SGD","Drawdown","M40","APP010"
"T4871","K355","2024-04-23","483935.01","SGD","Repayment","M3","APP010"
"T4872","K343","2024-10-23","166609.25","JPY","Repayment","M148","APP010"
"T4873","K530","2024-11-06","442301.01","SGD","Payment","M184","APP004"
"T4874","K625","2023-04-20","484224.4","EUR","Interest","M175","APP003"
"T4875","K262","2024-04-17","364693.11","EUR","Interest","M79","APP003"
"T4876","K396","2023-01-04","148049.02","JPY","Repayment","M117","APP010"
"T4877","K982","2023-03-22","241407.71","JPY","Drawdown","M175","APP010"
"T4878","K486","2024-09-09","439909.93","USD","Drawdown","M111","APP010"
"T4879","K81","2023-12-22","92397.6","EUR","Payment","M70","APP004"
"T4880","K353","2024-09-13","72884.37","GBP","Interest","M115","APP003"
"T4881","K886","2024-10-13","214500.89","JPY","Interest","M151","APP003"
"T4882","K555","2024-02-12","231051.07","SGD","Drawdown","M76","APP010"
"T4883","K286","2023-09-13","256847.8","SGD","Drawdown","M18","APP010"
"T4884","K242","2023-08-04","3131.43","JPY","Repayment","M185","APP010"
"T4885","K959","2024-03-27","495571.18","GBP","Interest","M1","APP003"
"T4886","K708","2023-09-12","481317.94","SGD","Repayment","M179","APP010"
"T4887","K465","2023-09-16","332080.64","USD","Repayment","M65","APP010"
"T4888","K386","2024-11-26","125348.67","JPY","Payment","M29","APP004"
"T4889","K157","2024-10-14","140121.2","JPY","Drawdown","M76","APP010"
"T4890","K491","2024-04-14","121958.17","EUR","Interest","M31","APP003"
"T4891","K944","2024-11-20","35882.84","EUR","Interest","M142","APP003"
"T4892","K823","2023-11-09","68915.47","GBP","Repayment","M16","APP010"
"T4893","K990","2024-09-22","233201.65","SGD","Drawdown","M158","APP010"
"T4894","K259","2024-02-07","16097.74","EUR","Repayment","M27","APP010"
"T4895","K388","2023-01-28","66528.52","GBP","Interest","M163","APP003"
"T4896","K946","2023-08-21","121394.95","USD","Repayment","M113","APP010"
"T4897","K984","2024-06-08","88954.18","SGD","Payment","M138","APP004"
"T4898","K424","2024-05-08","324701.38","EUR","Drawdown","M117","APP010"
"T4899","K894","2024-11-10","176719.81","GBP","Payment","M27","APP004"
"T4900","K134","2024-04-30","39172.47","JPY","Payment","M126","APP004"
"T4901","K558","2024-10-20","93818.02","SGD","Payment","M102","APP004"
"T4902","K427","2023-03-02","160156.03","EUR","Drawdown","M160","APP010"
"T4903","K883","2024-02-01","166333.25","SGD","Interest","M60","APP003"
"T4904","K363","2023-12-03","163725.63","EUR","Payment","M134","APP004"
"T4905","K953","2023-01-23","83458.43","JPY","Repayment","M87","APP010"
"T4906","K143","2023-03-01","469132.67","JPY","Interest","M111","APP003"
"T4907","K599","2023-02-02","455754.77","EUR","Drawdown","M100","APP010"
"T4908","K604","2024-12-17","357660.89","JPY","Drawdown","M45","APP010"
"T4909","K550","2024-01-25","445390.1","JPY","Drawdown","M115","APP010"
"T4910","K905","2023-01-28","164840.94","USD","Repayment","M21","APP010"
"T4911","K686","2023-06-21","420027.81","GBP","Interest","M24","APP003"
"T4912","K812","2024-07-23","377563.18","GBP","Repayment","M191","APP010"
"T4913","K164","2024-12-14","9368.52","SGD","Interest","M134","APP003"
"T4914","K447","2023-08-16","64261.23","SGD","Interest","M140","APP003"
"T4915","K399","2023-04-16","214310.42","JPY","Drawdown","M48","APP010"
"T4916","K483","2023-04-22","265062.96","SGD","Payment","M185","APP004"
"T4917","K250","2023-04-27","4139.79","SGD","Interest","M144","APP003"
"T4918","K232","2024-10-07","135050.17","USD","Payment","M105","APP004"
"T4919","K187","2024-06-01","268935.04","GBP","Drawdown","M164","APP010"
"T4920","K649","2023-09-27","406819.65","EUR","Interest","M63","APP003"
"T4921","K351","2024-11-22","213216.13","GBP","Repayment","M116","APP010"
"T4922","K512","2024-05-15","357204.69","USD","Payment","M66","APP004"
"T4923","K339","2023-06-15","170488.79","EUR","Interest","M56","APP003"
"T4924","K63","2023-04-08","388198.62","GBP","Repayment","M44","APP010"
"T4925","K564","2023-09-25","408091.54","SGD","Payment","M80","APP004"
"T4926","K727","2023-05-07","394541.01","USD","Repayment","M85","APP010"
"T4927","K351","2023-09-20","145886.53","SGD","Repayment","M149","APP010"
"T4928","K815","2023-12-16","446294.16","SGD","Payment","M76","APP004"
"T4929","K107","2023-03-22","208368.95","JPY","Payment","M93","APP004"
"T4930","K808","2024-03-29","211241.57","EUR","Interest","M166","APP003"
"T4931","K472","2023-06-30","264294.07","EUR","Interest","M156","APP003"
"T4932","K11","2023-08-19","481990.9","EUR","Drawdown","M192","APP010"
"T4933","K688","2023-12-01","250231.06","GBP","Repayment","M48","APP010"
"T4934","K729","2023-05-19","312176.24","USD","Repayment","M73","APP010"
"T4935","K558","2024-04-12","165816.95","JPY","Interest","M177","APP003"
"T4936","K449","2023-01-23","6273.16","SGD","Repayment","M62","APP010"
"T4937","K694","2024-04-22","131623.42","EUR","Drawdown","M41","APP010"
"T4938","K432","2023-08-02","16855.1","SGD","Payment","M163","APP004"
"T4939","K569","2024-04-06","162192.44","USD","Payment","M33","APP004"
"T4940","K967","2024-07-12","24552.04","GBP","Payment","M178","APP004"
"T4941","K121","2023-07-07","360948.99","JPY","Interest","M24","APP003"
"T4942","K888","2024-08-12","188584.68","JPY","Repayment","M64","APP010"
"T4943","K365","2023-11-26","275312.17","USD","Drawdown","M141","APP010"
"T4944","K794","2023-02-28","20057.27","USD","Payment","M94","APP004"
"T4945","K839","2023-06-19","104146.32","EUR","Repayment","M84","APP010"
"T4946","K414","2023-12-23","11566.74","SGD","Interest","M43","APP003"
"T4947","K524","2024-08-18","230942.84","EUR","Interest","M94","APP003"
"T4948","K623","2023-12-02","330365.07","EUR","Interest","M179","APP003"
"T4949","K939","2024-03-27","334225.15","EUR","Drawdown","M127","APP010"
"T4950","K349","2024-03-17","172286.59","JPY","Drawdown","M95","APP010"
"T4951","K27","2024-11-23","171959.05","GBP","Interest","M35","APP003"
"T4952","K577","2024-07-05","316139.09","SGD","Payment","M77","APP004"
"T4953","K527","2023-10-11","437790.52","EUR","Payment","M144","APP004"
"T4954","K230","2024-04-29","173142.05","GBP","Drawdown","M34","APP010"
"T4955","K757","2024-10-24","331739.28","EUR","Repayment","M16","APP010"
"T4956","K966","2023-12-18","447215.82","JPY","Repayment","M199","APP010"
"T4957","K778","2023-02-27","197784.44","EUR","Payment","M18","APP004"
"T4958","K625","2024-05-03","355173.09","USD","Drawdown","M96","APP010"
"T4959","K504","2023-08-18","355555.74","EUR","Repayment","M16","APP010"
"T4960","K824","2023-06-08","21139.73","GBP","Interest","M162","APP003"
"T4961","K395","2024-08-17","311857.62","EUR","Interest","M52","APP003"
"T4962","K27","2024-02-03","365594.9","JPY","Repayment","M77","APP010"
"T4963","K974","2023-02-14","95087.87","EUR","Repayment","M45","APP010"
"T4964","K741","2024-12-28","46689.4","GBP","Drawdown","M74","APP010"
"T4965","K10","2024-07-26","351413.1","JPY","Repayment","M198","APP010"
"T4966","K447","2023-07-01","145491.2","USD","Drawdown","M24","APP010"
"T4967","K181","2024-09-11","358558.2","JPY","Payment","M93","APP004"
"T4968","K736","2024-10-07","330357.26","EUR","Interest","M147","APP003"
"T4969","K325","2024-03-28","284523.36","USD","Drawdown","M123","APP010"
"T4970","K623","2024-12-10","127187.45","GBP","Repayment","M40","APP010"
"T4971","K333","2023-08-23","203911.51","USD","Payment","M30","APP004"
"T4972","K209","2024-09-13","151999.68","GBP","Drawdown","M129","APP010"
"T4973","K728","2023-10-12","237022.77","GBP","Repayment","M154","APP010"
"T4974","K786","2024-06-16","312082.96","GBP","Interest","M110","APP003"
"T4975","K560","2023-11-20","44504.93","SGD","Repayment","M75","APP010"
"T4976","K840","2023-04-10","58871.29","USD","Repayment","M7","APP010"
"T4977","K792","2023-05-09","310003.66","GBP","Payment","M58","APP004"
"T4978","K41","2023-03-13","145709.58","EUR","Payment","M42","APP004"
"T4979","K633","2024-02-13","475443.2","USD","Payment","M149","APP004"
"T4980","K389","2024-06-10","206672.12","EUR","Repayment","M49","APP010"
"T4981","K120","2024-10-02","286567.29","JPY","Payment","M132","APP004"
"T4982","K158","2023-02-24","335679.87","GBP","Drawdown","M101","APP010"
"T4983","K988","2024-03-12","363802.97","GBP","Payment","M114","APP004"
"T4984","K983","2023-04-28","117518.78","SGD","Interest","M126","APP003"
"T4985","K56","2023-08-22","486925.82","USD","Interest","M22","APP003"
"T4986","K12","2024-10-28","327942.12","JPY","Payment","M159","APP004"
"T4987","K118","2024-11-20","253582.65","SGD","Drawdown","M10","APP010"
"T4988","K329","2024-09-23","433537.08","USD","Repayment","M185","APP010"
"T4989","K211","2024-08-30","80285.2","GBP","Drawdown","M68","APP010"
"T4990","K607","2023-10-13","215498.81","SGD","Payment","M66","APP004"
"T4991","K916","2024-02-08","237899.88","SGD","Drawdown","M15","APP010"
"T4992","K847","2024-07-09","248469.81","EUR","Repayment","M92","APP010"
"T4993","K725","2024-10-29","326856.38","GBP","Repayment","M20","APP010"
"T4994","K846","2023-10-21","378195.42","GBP","Payment","M101","APP004"
"T4995","K27","2024-10-10","98727.27","SGD","Payment","M24","APP004"
"T4996","K668","2024-10-24","336247.11","USD","Drawdown","M198","APP010"
"T4997","K911","2024-06-19","377766.52","USD","Repayment","M195","APP010"
"T4998","K878","2024-03-21","306413.7","GBP","Payment","M109","APP004"
"T4999","K409","2024-11-06","231366.64","USD","Drawdown","M153","APP010"
"T5000","K623","2023-08-07","201894.25","JPY","Interest","M102","APP003"
"T5001","K703","2024-04-14","123536.64","GBP","Repayment","M56","APP010"
"T5002","K707","2023-12-25","30573.34","SGD","Payment","M191","APP004"
"T5003","K698","2023-09-05","261934.56","USD","Payment","M149","APP004"
"T5004","K508","2024-11-04","456622.68","EUR","Payment","M144","APP004"
"T5005","K431","2023-06-03","125573.94","GBP","Drawdown","M56","APP010"
"T5006","K865","2023-01-24","399741.64","SGD","Drawdown","M137","APP010"
"T5007","K797","2024-01-17","147283.14","JPY","Repayment","M160","APP010"
"T5008","K897","2024-05-20","86378.66","SGD","Drawdown","M154","APP010"
"T5009","K750","2023-01-05","420524.07","SGD","Repayment","M37","APP010"
"T5010","K538","2024-10-22","444781.74","JPY","Repayment","M176","APP010"
"T5011","K383","2024-03-03","472829.73","EUR","Drawdown","M81","APP010"
"T5012","K892","2023-03-29","106574.9","USD","Interest","M7","APP003"
"T5013","K987","2023-06-16","459749.62","JPY","Repayment","M200","APP010"
"T5014","K770","2023-07-02","214754.41","JPY","Repayment","M141","APP010"
"T5015","K728","2024-01-15","98530.58","JPY","Repayment","M38","APP010"
"T5016","K976","2023-07-06","266412.65","USD","Drawdown","M178","APP010"
"T5017","K242","2023-11-16","128412.74","EUR","Drawdown","M106","APP010"
"T5018","K432","2024-11-28","399982.07","JPY","Interest","M189","APP003"
"T5019","K492","2024-07-06","133608.73","SGD","Repayment","M126","APP010"
"T5020","K786","2023-03-10","66004.44","SGD","Repayment","M28","APP010"
"T5021","K469","2023-09-16","173258.39","GBP","Interest","M124","APP003"
"T5022","K410","2023-01-29","61792.31","EUR","Drawdown","M2","APP010"
"T5023","K526","2023-03-22","56343.16","EUR","Drawdown","M21","APP010"
"T5024","K379","2023-12-08","89953.04","USD","Drawdown","M183","APP010"
